cm-1,absorbancia
3548,0.06045
3546,0.06121
3544,0.06232
3542,0.06253
3540,0.06313
3538,0.06634
3536,0.06562
3534,0.06715
3532,0.06497
3530,0.06866
3528,0.06553
3526,0.07061
3524,0.07062
3522,0.07395
3520,0.07490
3518,0.07396
3516,0.07676
3514,0.07643
3512,0.07472
3510,0.08016
3508,0.08103
3506,0.08098
3504,0.08231
3502,0.08431
3500,0.08538
3498,0.08988
3496,0.09119
3494,0.08960
3492,0.09312
3490,0.09086
3488,0.09502
3486,0.09055
3484,0.09268
3482,0.09294
3480,0.09754
3478,0.10317
3476,0.10327
3474,0.09877
3472,0.10068
3470,0.10761
3468,0.10356
3466,0.10409
3464,0.10509
3462,0.10706
3460,0.11450
3458,0.11287
3456,0.11103
3454,0.11634
3452,0.11734
3450,0.11887
3448,0.11785
3446,0.12003
3444,0.12210
3442,0.11809
3440,0.12220
3438,0.12146
3436,0.12754
3434,0.12291
3432,0.12498
3430,0.12659
3428,0.12370
3426,0.12641
3424,0.12737
3422,0.13196
3420,0.13030
3418,0.12751
3416,0.12978
3414,0.13270
3412,0.12991
3410,0.12967
3408,0.13408
3406,0.13602
3404,0.13322
3402,0.13163
3400,0.13516
3398,0.13588
3396,0.13540
3394,0.13087
3392,0.12989
3390,0.13444
3388,0.13270
3386,0.13048
3384,0.13365
3382,0.12991
3380,0.13049
3378,0.13392
3376,0.13260
3374,0.12849
3372,0.13174
3370,0.13046
3368,0.12575
3366,0.12791
3364,0.12918
3362,0.12383
3360,0.12492
3358,0.12629
3356,0.12621
3354,0.12266
3352,0.11887
3350,0.11590
3348,0.11766
3346,0.11745
3344,0.11353
3342,0.11150
3340,0.11559
3338,0.11068
3336,0.11462
3334,0.11280
3332,0.10722
3330,0.10853
3328,0.10468
3326,0.10269
3324,0.10612
3322,0.10507
3320,0.10065
3318,0.09696
3316,0.09973
3314,0.09937
3312,0.09222
3310,0.09498
3308,0.09048
3306,0.09218
3304,0.08691
3302,0.08711
3300,0.08549
3298,0.08292
3296,0.08217
3294,0.08432
3292,0.08399
3290,0.08146
3288,0.08247
3286,0.08184
3284,0.07372
3282,0.07939
3280,0.07372
3278,0.07022
3276,0.07324
3274,0.07141
3272,0.06883
3270,0.06565
3268,0.06747
3266,0.06742
3264,0.06888
3262,0.06102
3260,0.06137
3258,0.06196
3256,0.05777
3254,0.05743
3252,0.06313
3250,0.05769
3248,0.05456
3246,0.05770
3244,0.05776
3242,0.05738
3240,0.04972
3238,0.04959
3236,0.05041
3234,0.05319
3232,0.05321
3230,0.04825
3228,0.05235
3226,0.05178
3224,0.04470
3222,0.04564
3220,0.04490
3218,0.04791
3216,0.04199
3214,0.04446
3212,0.04639
3210,0.04510
3208,0.04170
3206,0.04426
3204,0.04114
3202,0.04010
3200,0.04447
3198,0.04133
3196,0.04382
3194,0.04159
3192,0.04265
3190,0.04199
3188,0.03812
3186,0.03599
3184,0.03479
3182,0.03495
3180,0.03499
3178,0.03879
3176,0.03683
3174,0.03830
3172,0.03340
3170,0.03608
3168,0.03835
3166,0.03484
3164,0.03702
3162,0.03105
3160,0.03781
3158,0.03523
3156,0.03362
3154,0.03582
3152,0.03699
3150,0.03081
3148,0.03059
3146,0.03550
3144,0.03684
3142,0.03146
3140,0.03355
3138,0.03287
3136,0.03063
3134,0.03433
3132,0.03320
3130,0.03650
3128,0.03280
3126,0.03495
3124,0.03562
3122,0.03280
3120,0.03144
3118,0.03438
3116,0.02900
3114,0.03269
3112,0.03464
3110,0.03010
3108,0.03014
3106,0.02958
3104,0.03085
3102,0.03623
3100,0.03568
3098,0.03525
3096,0.02936
3094,0.03670
3092,0.03339
3090,0.03423
3088,0.03699
3086,0.03296
3084,0.03821
3082,0.04307
3080,0.04473
3078,0.04531
3076,0.04782
3074,0.04658
3072,0.05203
3070,0.04920
3068,0.05482
3066,0.05782
3064,0.06328
3062,0.06303
3060,0.06356
3058,0.07193
3056,0.06630
3054,0.07043
3052,0.07046
3050,0.06968
3048,0.07585
3046,0.06965
3044,0.07102
3042,0.06685
3040,0.06910
3038,0.06930
3036,0.06785
3034,0.06098
3032,0.06391
3030,0.05917
3028,0.05645
3026,0.05821
3024,0.05105
3022,0.05382
3020,0.05071
3018,0.04880
3016,0.04917
3014,0.05543
3012,0.05444
3010,0.05880
3008,0.05704
3006,0.05569
3004,0.06142
3002,0.06128
3000,0.06941
2998,0.06762
2996,0.07010
2994,0.07435
2992,0.08278
2990,0.08346
2988,0.09225
2986,0.09498
2984,0.10028
2982,0.10528
2980,0.10664
2978,0.11355
2976,0.11591
2974,0.12653
2972,0.13495
2970,0.13584
2968,0.14068
2966,0.15241
2964,0.15579
2962,0.15771
2960,0.16711
2958,0.17292
2956,0.18177
2954,0.18307
2952,0.18629
2950,0.19641
2948,0.20294
2946,0.20170
2944,0.20552
2942,0.21287
2940,0.21371
2938,0.22161
2936,0.22458
2934,0.22292
2932,0.23005
2930,0.22836
2928,0.22680
2926,0.22967
2924,0.23034
2922,0.22598
2920,0.22683
2918,0.22928
2916,0.22662
2914,0.21997
2912,0.21925
2910,0.21357
2908,0.21155
2906,0.21303
2904,0.20204
2902,0.20049
2900,0.19199
2898,0.19002
2896,0.18714
2894,0.18182
2892,0.17048
2890,0.16694
2888,0.16012
2886,0.15202
2884,0.14577
2882,0.14058
2880,0.13735
2878,0.12785
2876,0.12559
2874,0.12146
2872,0.11071
2870,0.11043
2868,0.09887
2866,0.09899
2864,0.09612
2862,0.08747
2860,0.08464
2858,0.07716
2856,0.07204
2854,0.07128
2852,0.06464
2850,0.06577
2848,0.05998
2846,0.05819
2844,0.05677
2842,0.04944
2840,0.04921
2838,0.04494
2836,0.04454
2834,0.04727
2832,0.04568
2830,0.03965
2828,0.03954
2826,0.04153
2824,0.03926
2822,0.03892
2820,0.03594
2818,0.03610
2816,0.03742
2814,0.03275
2812,0.03433
2810,0.03515
2808,0.03536
2806,0.02872
2804,0.03379
2802,0.03088
2800,0.03491
2798,0.03329
2796,0.02953
2794,0.03470
2792,0.03414
2790,0.03363
2788,0.03109
2786,0.02867
2784,0.03190
2782,0.03384
2780,0.03026
2778,0.02782
2776,0.02949
2774,0.03295
2772,0.03390
2770,0.02987
2768,0.02940
2766,0.02656
2764,0.03083
2762,0.03108
2760,0.03353
2758,0.02760
2756,0.02775
2754,0.03288
2752,0.02873
2750,0.03190
2748,0.02751
2746,0.02977
2744,0.02996
2742,0.03216
2740,0.03269
2738,0.02730
2736,0.02918
2734,0.02598
2732,0.03179
2730,0.02854
2728,0.02802
2726,0.02956
2724,0.03094
2722,0.02586
2720,0.03041
2718,0.03067
2716,0.02848
2714,0.02858
2712,0.03328
2710,0.03256
2708,0.03133
2706,0.03098
2704,0.03147
2702,0.03038
2700,0.03041
2698,0.02757
2696,0.03094
2694,0.02778
2692,0.03022
2690,0.03195
2688,0.02643
2686,0.02730
2684,0.02962
2682,0.02610
2680,0.02971
2678,0.02621
2676,0.02905
2674,0.03263
2672,0.02850
2670,0.02729
2668,0.02920
2666,0.03262
2664,0.03021
2662,0.02837
2660,0.02835
2658,0.02967
2656,0.02667
2654,0.02813
2652,0.02748
2650,0.02688
2648,0.02986
2646,0.03182
2644,0.03023
2642,0.02919
2640,0.02687
2638,0.02645
2636,0.02686
2634,0.02591
2632,0.03224
2630,0.03327
2628,0.02540
2626,0.02997
2624,0.02560
2622,0.02694
2620,0.02701
2618,0.02845
2616,0.02903
2614,0.03315
2612,0.02872
2610,0.02919
2608,0.02804
2606,0.03027
2604,0.02671
2602,0.02991
2600,0.02637
2598,0.02669
2596,0.02718
2594,0.02661
2592,0.03075
2590,0.03139
2588,0.02604
2586,0.02782
2584,0.02774
2582,0.02951
2580,0.03242
2578,0.02728
2576,0.03276
2574,0.02835
2572,0.02921
2570,0.02579
2568,0.02940
2566,0.02565
2564,0.02976
2562,0.02673
2560,0.02723
2558,0.02560
2556,0.03179
2554,0.02797
2552,0.02820
2550,0.03023
2548,0.03171
2546,0.02670
2544,0.02961
2542,0.03191
2540,0.03246
2538,0.03196
2536,0.02606
2534,0.02645
2532,0.02797
2530,0.02531
2528,0.03023
2526,0.02858
2524,0.02934
2522,0.02835
2520,0.03080
2518,0.02521
2516,0.03198
2514,0.02979
2512,0.03150
2510,0.02837
2508,0.03269
2506,0.03056
2504,0.02955
2502,0.03118
2500,0.03191
2498,0.02767
2496,0.02549
2494,0.02475
2492,0.03020
2490,0.03140
2488,0.03063
2486,0.02737
2484,0.03015
2482,0.02850
2480,0.03214
2478,0.03179
2476,0.02475
2474,0.02995
2472,0.02998
2470,0.02621
2468,0.02740
2466,0.03201
2464,0.02983
2462,0.03045
2460,0.02471
2458,0.02504
2456,0.03000
2454,0.02715
2452,0.03113
2450,0.02686
2448,0.02658
2446,0.02942
2444,0.02664
2442,0.03121
2440,0.03095
2438,0.02471
2436,0.02457
2434,0.02785
2432,0.03164
2430,0.03244
2428,0.03062
2426,0.02915
2424,0.02687
2422,0.02706
2420,0.03232
2418,0.03154
2416,0.03168
2414,0.03215
2412,0.03198
2410,0.02665
2408,0.02996
2406,0.02913
2404,0.02627
2402,0.02658
2400,0.02739
2398,0.03038
2396,0.02957
2394,0.03009
2392,0.02744
2390,0.02815
2388,0.03217
2386,0.02629
2384,0.02663
2382,0.02904
2380,0.02653
2378,0.03033
2376,0.03099
2374,0.02573
2372,0.02862
2370,0.02794
2368,0.02609
2366,0.03137
2364,0.03156
2362,0.02721
2360,0.02658
2358,0.02447
2356,0.03061
2354,0.02644
2352,0.02942
2350,0.02982
2348,0.02868
2346,0.02850
2344,0.02494
2342,0.02703
2340,0.02950
2338,0.02652
2336,0.02985
2334,0.02838
2332,0.02749
2330,0.03133
2328,0.02836
2326,0.02966
2324,0.02958
2322,0.02946
2320,0.02938
2318,0.02739
2316,0.02596
2314,0.02616
2312,0.02617
2310,0.02635
2308,0.02904
2306,0.02626
2304,0.03035
2302,0.02685
2300,0.02964
2298,0.03124
2296,0.02655
2294,0.03136
2292,0.02553
2290,0.02939
2288,0.03165
2286,0.02429
2284,0.03151
2282,0.02954
2280,0.02898
2278,0.02432
2276,0.03014
2274,0.03096
2272,0.02933
2270,0.03108
2268,0.02417
2266,0.02421
2264,0.02511
2262,0.02578
2260,0.02592
2258,0.03141
2256,0.02971
2254,0.02725
2252,0.02864
2250,0.02857
2248,0.02813
2246,0.03132
2244,0.03094
2242,0.02675
2240,0.02708
2238,0.03083
2236,0.02761
2234,0.03049
2232,0.02669
2230,0.02813
2228,0.02573
2226,0.02625
2224,0.02582
2222,0.02565
2220,0.02725
2218,0.02743
2216,0.03129
2214,0.03006
2212,0.02535
2210,0.02863
2208,0.02701
2206,0.02773
2204,0.03141
2202,0.02781
2200,0.02916
2198,0.02720
2196,0.02391
2194,0.02879
2192,0.02760
2190,0.02604
2188,0.02441
2186,0.02702
2184,0.02362
2182,0.02600
2180,0.02755
2178,0.03096
2176,0.02406
2174,0.02987
2172,0.02635
2170,0.02985
2168,0.03005
2166,0.02780
2164,0.02396
2162,0.02847
2160,0.02848
2158,0.03063
2156,0.02881
2154,0.02346
2152,0.02820
2150,0.02592
2148,0.02445
2146,0.02992
2144,0.02525
2142,0.03022
2140,0.02714
2138,0.02881
2136,0.03111
2134,0.02927
2132,0.02637
2130,0.02787
2128,0.02818
2126,0.02380
2124,0.02926
2122,0.03062
2120,0.03054
2118,0.02438
2116,0.02423
2114,0.03008
2112,0.03017
2110,0.02517
2108,0.02486
2106,0.02584
2104,0.02679
2102,0.02801
2100,0.02913
2098,0.02515
2096,0.02930
2094,0.03057
2092,0.02722
2090,0.03057
2088,0.02313
2086,0.03021
2084,0.02484
2082,0.02682
2080,0.02750
2078,0.02503
2076,0.02745
2074,0.02956
2072,0.02470
2070,0.02794
2068,0.02826
2066,0.02858
2064,0.02570
2062,0.02317
2060,0.02927
2058,0.02812
2056,0.02589
2054,0.02907
2052,0.03047
2050,0.02891
2048,0.02345
2046,0.02454
2044,0.02826
2042,0.03058
2040,0.02619
2038,0.02703
2036,0.02625
2034,0.02301
2032,0.02309
2030,0.02746
2028,0.02363
2026,0.02529
2024,0.02667
2022,0.02586
2020,0.02808
2018,0.02495
2016,0.03034
2014,0.02932
2012,0.03051
2010,0.02399
2008,0.02278
2006,0.02779
2004,0.02465
2002,0.02442
2000,0.02750
1998,0.02946
1996,0.02866
1994,0.02785
1992,0.02580
1990,0.02331
1988,0.02788
1986,0.02990
1984,0.02305
1982,0.02643
1980,0.02380
1978,0.02385
1976,0.02469
1974,0.02376
1972,0.02447
1970,0.03038
1968,0.02579
1966,0.02587
1964,0.02934
1962,0.02779
1960,0.02451
1958,0.02441
1956,0.02385
1954,0.02756
1952,0.02351
1950,0.02683
1948,0.02464
1946,0.02969
1944,0.02532
1942,0.02603
1940,0.02675
1938,0.02656
1936,0.03010
1934,0.02656
1932,0.02578
1930,0.02581
1928,0.02953
1926,0.02697
1924,0.02620
1922,0.02510
1920,0.02523
1918,0.02790
1916,0.02887
1914,0.02503
1912,0.02980
1910,0.02572
1908,0.02504
1906,0.02523
1904,0.02644
1902,0.02505
1900,0.02574
1898,0.02986
1896,0.02548
1894,0.02605
1892,0.02993
1890,0.02752
1888,0.02982
1886,0.02394
1884,0.02827
1882,0.02386
1880,0.02743
1878,0.02850
1876,0.02989
1874,0.02377
1872,0.02711
1870,0.02503
1868,0.02910
1866,0.02960
1864,0.02746
1862,0.02453
1860,0.02328
1858,0.02819
1856,0.02741
1854,0.02465
1852,0.02696
1850,0.02914
1848,0.02821
1846,0.02506
1844,0.02936
1842,0.02715
1840,0.02724
1838,0.02684
1836,0.02838
1834,0.02693
1832,0.02952
1830,0.02757
1828,0.02826
1826,0.02333
1824,0.02524
1822,0.02566
1820,0.02597
1818,0.02331
1816,0.02734
1814,0.02565
1812,0.02952
1810,0.02245
1808,0.02527
1806,0.02201
1804,0.02521
1802,0.02646
1800,0.02512
1798,0.02911
1796,0.02911
1794,0.02649
1792,0.02810
1790,0.02699
1788,0.02370
1786,0.02280
1784,0.02570
1782,0.02254
1780,0.02294
1778,0.02536
1776,0.02748
1774,0.02771
1772,0.02290
1770,0.02603
1768,0.02769
1766,0.02240
1764,0.02887
1762,0.02710
1760,0.02685
1758,0.02761
1756,0.02443
1754,0.02851
1752,0.02639
1750,0.02456
1748,0.02922
1746,0.02264
1744,0.02845
1742,0.02529
1740,0.02684
1738,0.02323
1736,0.02712
1734,0.02645
1732,0.02581
1730,0.02893
1728,0.02695
1726,0.02787
1724,0.02283
1722,0.02429
1720,0.02318
1718,0.02757
1716,0.02344
1714,0.02669
1712,0.02360
1710,0.02676
1708,0.02908
1706,0.02184
1704,0.02621
1702,0.02459
1700,0.02195
1698,0.02460
1696,0.02888
1694,0.02405
1692,0.02846
1690,0.02352
1688,0.02906
1686,0.02495
1684,0.02470
1682,0.02599
1680,0.02164
1678,0.02929
1676,0.02482
1674,0.02240
1672,0.02922
1670,0.02291
1668,0.02359
1666,0.02607
1664,0.02474
1662,0.02685
1660,0.02625
1658,0.02750
1656,0.02470
1654,0.02616
1652,0.02462
1650,0.02364
1648,0.02520
1646,0.02584
1644,0.02910
1642,0.02918
1640,0.02341
1638,0.03079
1636,0.02937
1634,0.02945
1632,0.03720
1630,0.04091
1628,0.05146
1626,0.06352
1624,0.08354
1622,0.10506
1620,0.13088
1618,0.15883
1616,0.18705
1614,0.21090
1612,0.23995
1610,0.25158
1608,0.26528
1606,0.26065
1604,0.25906
1602,0.23549
1600,0.21428
1598,0.18777
1596,0.16646
1594,0.14416
1592,0.12206
1590,0.11757
1588,0.11027
1586,0.10553
1584,0.10162
1582,0.09932
1580,0.09849
1578,0.09581
1576,0.09240
1574,0.08027
1572,0.06579
1570,0.06015
1568,0.04748
1566,0.04175
1564,0.03261
1562,0.02699
1560,0.02590
1558,0.02570
1556,0.02720
1554,0.02525
1552,0.02383
1550,0.02228
1548,0.02390
1546,0.02408
1544,0.02861
1542,0.02223
1540,0.02902
1538,0.02894
1536,0.03020
1534,0.03499
1532,0.04373
1530,0.04844
1528,0.07018
1526,0.09765
1524,0.14192
1522,0.18628
1520,0.25450
1518,0.32405
1516,0.39786
1514,0.46299
1512,0.52288
1510,0.55782
1508,0.57357
1506,0.56181
1504,0.52669
1502,0.46266
1500,0.39250
1498,0.31924
1496,0.24859
1494,0.18944
1492,0.13796
1490,0.09832
1488,0.07467
1486,0.04880
1484,0.04093
1482,0.03399
1480,0.02500
1478,0.03019
1476,0.02876
1474,0.02410
1472,0.02853
1470,0.02754
1468,0.02079
1466,0.02064
1464,0.02074
1462,0.02086
1460,0.02770
1458,0.02500
1456,0.02681
1454,0.02264
1452,0.02455
1450,0.02441
1448,0.02093
1446,0.02190
1444,0.02673
1442,0.02356
1440,0.02070
1438,0.02372
1436,0.02695
1434,0.02608
1432,0.02693
1430,0.02527
1428,0.02683
1426,0.02489
1424,0.02179
1422,0.02455
1420,0.02358
1418,0.02760
1416,0.02728
1414,0.02516
1412,0.02280
1410,0.02570
1408,0.02812
1406,0.02703
1404,0.02254
1402,0.02606
1400,0.02129
1398,0.02640
1396,0.02774
1394,0.02546
1392,0.02415
1390,0.02695
1388,0.02019
1386,0.02666
1384,0.02745
1382,0.02556
1380,0.02709
1378,0.02072
1376,0.02533
1374,0.02632
1372,0.02541
1370,0.02217
1368,0.02426
1366,0.02652
1364,0.02112
1362,0.02170
1360,0.02332
1358,0.02417
1356,0.02039
1354,0.02687
1352,0.02368
1350,0.02658
1348,0.01997
1346,0.02760
1344,0.02359
1342,0.02591
1340,0.02584
1338,0.02101
1336,0.02096
1334,0.02098
1332,0.02315
1330,0.02422
1328,0.02356
1326,0.02317
1324,0.02281
1322,0.02176
1320,0.02111
1318,0.02602
1316,0.02358
1314,0.02021
1312,0.02728
1310,0.02410
1308,0.02702
1306,0.02476
1304,0.02191
1302,0.02497
1300,0.02064
1298,0.02674
1296,0.02613
1294,0.02481
1292,0.03154
1290,0.03023
1288,0.03449
1286,0.04151
1284,0.04427
1282,0.05313
1280,0.06629
1278,0.08383
1276,0.10249
1274,0.12809
1272,0.16457
1270,0.20092
1268,0.24074
1266,0.28603
1264,0.33764
1262,0.38467
1260,0.44263
1258,0.48665
1256,0.53560
1254,0.56905
1252,0.60323
1250,0.61704
1248,0.62059
1246,0.61949
1244,0.59927
1242,0.57033
1240,0.53125
1238,0.48855
1236,0.43570
1234,0.38988
1232,0.33432
1230,0.28566
1228,0.24216
1226,0.19610
1224,0.16508
1222,0.13059
1220,0.10241
1218,0.08307
1216,0.07033
1214,0.05982
1212,0.04887
1210,0.04990
1208,0.04942
1206,0.05647
1204,0.06921
1202,0.08740
1200,0.11119
1198,0.13845
1196,0.17274
1194,0.21777
1192,0.25890
1190,0.29771
1188,0.33017
1186,0.35489
1184,0.37279
1182,0.37040
1180,0.35475
1178,0.33109
1176,0.29544
1174,0.25375
1172,0.21732
1170,0.17143
1168,0.13973
1166,0.10915
1164,0.08169
1162,0.05881
1160,0.04510
1158,0.03640
1156,0.03601
1154,0.02901
1152,0.02783
1150,0.02226
1148,0.02257
1146,0.02590
1144,0.02633
1142,0.02385
1140,0.02352
1138,0.02458
1136,0.02301
1134,0.02306
1132,0.02182
1130,0.02269
1128,0.02526
1126,0.02357
1124,0.02488
1122,0.02394
1120,0.01940
1118,0.01960
1116,0.02156
1114,0.01907
1112,0.02191
1110,0.01996
1108,0.01898
1106,0.01941
1104,0.01979
1102,0.02680
1100,0.02412
1098,0.02307
1096,0.02454
1094,0.01983
1092,0.02487
1090,0.02229
1088,0.02836
1086,0.02436
1084,0.02871
1082,0.02791
1080,0.03787
1078,0.04003
1076,0.04323
1074,0.05625
1072,0.06591
1070,0.07926
1068,0.09770
1066,0.12534
1064,0.14920
1062,0.18225
1060,0.21336
1058,0.25151
1056,0.30136
1054,0.34362
1052,0.39118
1050,0.44471
1048,0.49385
1046,0.53370
1044,0.57431
1042,0.61341
1040,0.64220
1038,0.65864
1036,0.67019
1034,0.66868
1032,0.66417
1030,0.64136
1028,0.61361
1026,0.57383
1024,0.53611
1022,0.49330
1020,0.44243
1018,0.39050
1016,0.34613
1014,0.29599
1012,0.25474
1010,0.21468
1008,0.18251
1006,0.15192
1004,0.11963
1002,0.09982
1000,0.08377
998,0.06793
996,0.05625
994,0.04901
992,0.03850
990,0.03835
988,0.02899
986,0.02853
984,0.03044
982,0.02328
980,0.02642
978,0.01982
976,0.02254
974,0.02217
972,0.02314
970,0.02222
968,0.01872
966,0.02401
964,0.02409
962,0.02348
960,0.02189
958,0.02236
956,0.02158
954,0.02024
952,0.02329
950,0.02118
948,0.02440
946,0.01898
944,0.02400
942,0.02526
940,0.02038
938,0.02152
936,0.03012
934,0.03309
932,0.04146
930,0.05298
928,0.07932
926,0.10133
924,0.13036
922,0.15710
920,0.18783
918,0.20580
916,0.22230
914,0.21882
912,0.20855
910,0.19038
908,0.15690
906,0.12530
904,0.09840
902,0.07521
900,0.05734
898,0.04106
896,0.03273
894,0.03070
892,0.02332
890,0.02424
888,0.02252
886,0.02387
884,0.02503
882,0.02279
880,0.02131
878,0.02435
876,0.02381
874,0.02355
872,0.02437
870,0.02216
868,0.01825
866,0.02067
864,0.01843
862,0.02404
860,0.02157
858,0.02372
856,0.02292
854,0.02590
852,0.02502
850,0.02422
848,0.03092
846,0.04181
844,0.06148
842,0.08099
840,0.11759
838,0.15438
836,0.20508
834,0.26336
832,0.30704
830,0.34789
828,0.36797
826,0.37262
824,0.35157
822,0.31063
820,0.25918
818,0.21005
816,0.15889
814,0.11477
812,0.08084
810,0.05610
808,0.04107
806,0.03603
804,0.02957
802,0.02629
800,0.02561
798,0.01859
796,0.02314
794,0.01792
792,0.02402
790,0.02109
788,0.01764
786,0.02176
784,0.02341
782,0.02214
780,0.02455
778,0.02397
776,0.02040
774,0.02082
772,0.02504
770,0.01837
768,0.02536
766,0.01865
764,0.02293
762,0.02472
760,0.01755
758,0.02133
756,0.02260
754,0.02231
752,0.02183
750,0.02191
748,0.02058
746,0.02318
744,0.02034
742,0.02472
740,0.01772
738,0.01754
736,0.02303
734,0.01950
732,0.02117
730,0.02211
728,0.02334
726,0.01753
724,0.02324
722,0.02386
720,0.02298
718,0.02320
716,0.01825
714,0.02193
712,0.02417
710,0.02484
708,0.02451
706,0.02016
704,0.02514
702,0.01827
700,0.02458
698,0.02513
696,0.01740
694,0.02280
692,0.01888
690,0.01804
688,0.02453
686,0.01928
684,0.02185
682,0.02327
680,0.02494
678,0.02176
676,0.02371
674,0.02210
672,0.01843
670,0.02448
668,0.02297
666,0.02239
664,0.01895
662,0.02379
660,0.02089
658,0.02058
656,0.02146
654,0.02056
652,0.02282
650,0.01898
648,0.01718
646,0.02281
644,0.02185
642,0.02260
640,0.02124
638,0.02207
636,0.02153
634,0.02245
632,0.02292
630,0.02317
628,0.02110
626,0.02182
624,0.01856
622,0.01714
620,0.02422
618,0.02006
616,0.01734
614,0.02066
612,0.02223
610,0.02271
608,0.02397
606,0.01990
604,0.01731
602,0.02038
600,0.02043
598,0.01817
596,0.02440
594,0.01719
592,0.01896
590,0.02125
588,0.01724
586,0.02325
584,0.02033
582,0.01973
580,0.01741
578,0.02387
576,0.01758
574,0.02223
572,0.02376
570,0.02021
568,0.01929
566,0.01907
564,0.01716
562,0.02174
560,0.02059
558,0.02182
556,0.02171
554,0.01748
552,0.01999
550,0.02273
548,0.02170
546,0.01836
544,0.02211
542,0.02327
540,0.02323
538,0.01742
536,0.02450
534,0.01965
532,0.02374
530,0.02060
528,0.02072
526,0.01893
524,0.02259
522,0.02245
520,0.02162
518,0.01719
516,0.02367
514,0.01980
512,0.01916
510,0.01760
508,0.02342
506,0.02152
504,0.01878
502,0.02377
500,0.01906
498,0.02351
496,0.02043
494,0.01832
492,0.01848
490,0.02307
488,0.02245
486,0.01791
484,0.01866
482,0.02167
480,0.02043
478,0.01873
476,0.01793
474,0.02246
472,0.02302
470,0.02381
468,0.01699
466,0.02332
464,0.02112
462,0.01789
460,0.02210
458,0.02396
456,0.02418
454,0.02146
452,0.01726
450,0.01980
448,0.02415
446,0.02159
444,0.01874
442,0.02117
440,0.02082
438,0.01918
