cm-1,absorbancia
3056,0.12637
3054,0.12461
3052,0.12427
3050,0.11883
3048,0.11763
3046,0.11727
3044,0.11291
3042,0.11629
3040,0.11150
3038,0.10878
3036,0.11049
3034,0.10832
3032,0.10457
3030,0.10654
3028,0.10291
3026,0.10158
3024,0.09565
3022,0.09448
3020,0.09686
3018,0.09726
3016,0.09579
3014,0.09161
3012,0.09429
3010,0.09305
3008,0.09208
3006,0.09306
3004,0.09466
3002,0.09825
3000,0.09179
2998,0.09970
2996,0.10060
2994,0.10136
2992,0.09545
2990,0.10035
2988,0.10455
2986,0.10706
2984,0.10551
2982,0.10488
2980,0.10813
2978,0.11385
2976,0.11918
2974,0.12017
2972,0.12365
2970,0.12945
2968,0.12817
2966,0.13119
2964,0.14165
2962,0.13903
2960,0.14987
2958,0.15119
2956,0.15393
2954,0.15948
2952,0.16464
2950,0.17539
2948,0.17977
2946,0.17891
2944,0.18791
2942,0.19397
2940,0.19707
2938,0.20638
2936,0.21170
2934,0.21492
2932,0.21785
2930,0.22716
2928,0.22413
2926,0.23242
2924,0.23800
2922,0.24448
2920,0.24564
2918,0.24734
2916,0.24862
2914,0.25509
2912,0.25849
2910,0.25546
2908,0.25873
2906,0.26341
2904,0.26004
2902,0.25799
2900,0.26489
2898,0.25769
2896,0.25655
2894,0.26207
2892,0.25723
2890,0.25703
2888,0.25593
2886,0.24956
2884,0.24965
2882,0.24444
2880,0.24019
2878,0.23019
2876,0.22760
2874,0.22709
2872,0.22010
2870,0.21720
2868,0.20532
2866,0.20286
2864,0.19675
2862,0.18953
2860,0.18591
2858,0.18228
2856,0.17669
2854,0.17092
2852,0.16418
2850,0.15324
2848,0.14929
2846,0.14184
2844,0.13769
2842,0.13328
2840,0.12902
2838,0.11864
2836,0.11786
2834,0.11303
2832,0.10319
2830,0.10388
2828,0.09464
2826,0.09557
2824,0.08792
2822,0.08613
2820,0.07837
2818,0.07906
2816,0.07292
2814,0.06916
2812,0.06456
2810,0.06371
2808,0.06158
2806,0.05687
2804,0.05707
2802,0.05404
2800,0.05518
2798,0.04986
2796,0.04738
2794,0.04580
2792,0.04759
2790,0.04783
2788,0.04147
2786,0.04444
2784,0.04327
2782,0.03790
2780,0.04401
2778,0.03631
2776,0.04105
2774,0.03904
2772,0.03946
2770,0.03577
2768,0.04040
2766,0.03457
2764,0.03562
2762,0.03720
2760,0.03273
2758,0.03506
2756,0.03737
2754,0.03126
2752,0.03048
2750,0.03560
2748,0.03621
2746,0.03026
2744,0.03646
2742,0.03366
2740,0.03113
2738,0.03398
2736,0.03423
2734,0.03562
2732,0.03463
2730,0.03699
2728,0.03407
2726,0.03013
2724,0.03525
2722,0.03658
2720,0.03513
2718,0.03644
2716,0.03458
2714,0.03449
2712,0.03051
2710,0.03378
2708,0.03000
2706,0.03547
2704,0.03174
2702,0.03591
2700,0.03309
2698,0.03190
2696,0.03544
2694,0.03306
2692,0.03117
2690,0.02953
2688,0.03264
2686,0.02925
2684,0.03361
2682,0.03545
2680,0.03551
2678,0.02923
2676,0.03454
2674,0.03550
2672,0.03401
2670,0.03108
2668,0.02970
2666,0.03012
2664,0.02920
2662,0.03467
2660,0.03482
2658,0.03190
2656,0.03575
2654,0.03002
2652,0.03138
2650,0.03385
2648,0.03627
2646,0.03576
2644,0.03124
2642,0.03155
2640,0.03218
2638,0.03580
2636,0.02986
2634,0.03233
2632,0.03366
2630,0.03226
2628,0.03562
2626,0.03456
2624,0.03327
2622,0.03492
2620,0.02896
2618,0.03423
2616,0.03400
2614,0.03319
2612,0.03493
2610,0.02987
2608,0.03627
2606,0.03078
2604,0.03083
2602,0.03101
2600,0.03450
2598,0.03322
2596,0.02839
2594,0.02925
2592,0.03597
2590,0.03229
2588,0.03238
2586,0.02911
2584,0.02844
2582,0.03356
2580,0.03502
2578,0.02978
2576,0.03338
2574,0.03107
2572,0.03203
2570,0.03479
2568,0.03113
2566,0.03538
2564,0.03175
2562,0.03294
2560,0.03494
2558,0.03103
2556,0.03110
2554,0.03136
2552,0.03231
2550,0.02964
2548,0.02996
2546,0.03207
2544,0.03423
2542,0.03456
2540,0.02957
2538,0.02894
2536,0.03517
2534,0.03153
2532,0.03460
2530,0.03240
2528,0.03216
2526,0.03312
2524,0.03248
2522,0.03475
2520,0.02978
2518,0.03135
2516,0.02973
2514,0.03156
2512,0.03166
2510,0.03443
2508,0.03471
2506,0.03186
2504,0.02902
2502,0.02989
2500,0.03064
2498,0.03262
2496,0.03093
2494,0.03009
2492,0.03232
2490,0.03044
2488,0.03104
2486,0.03034
2484,0.03437
2482,0.03358
2480,0.03110
2478,0.03171
2476,0.02838
2474,0.03157
2472,0.02824
2470,0.03465
2468,0.02885
2466,0.03339
2464,0.03443
2462,0.03156
2460,0.03331
2458,0.03145
2456,0.03072
2454,0.02845
2452,0.02844
2450,0.03046
2448,0.03306
2446,0.03173
2444,0.02768
2442,0.03423
2440,0.03218
2438,0.03442
2436,0.03202
2434,0.02971
2432,0.02817
2430,0.02973
2428,0.03156
2426,0.03321
2424,0.03045
2422,0.03421
2420,0.03155
2418,0.03405
2416,0.03170
2414,0.03265
2412,0.03236
2410,0.03265
2408,0.03038
2406,0.03078
2404,0.03120
2402,0.02839
2400,0.03453
2398,0.02784
2396,0.02711
2394,0.03002
2392,0.02933
2390,0.02734
2388,0.02886
2386,0.02819
2384,0.02923
2382,0.02996
2380,0.02735
2378,0.03076
2376,0.03311
2374,0.03473
2372,0.03225
2370,0.03245
2368,0.03122
2366,0.02872
2364,0.03440
2362,0.03156
2360,0.03044
2358,0.02728
2356,0.02953
2354,0.03324
2352,0.03450
2350,0.02896
2348,0.03323
2346,0.02812
2344,0.02988
2342,0.03124
2340,0.03432
2338,0.03369
2336,0.02983
2334,0.03128
2332,0.02877
2330,0.03140
2328,0.03132
2326,0.03364
2324,0.02931
2322,0.03456
2320,0.02944
2318,0.03325
2316,0.02875
2314,0.02841
2312,0.02791
2310,0.03171
2308,0.03234
2306,0.02918
2304,0.03427
2302,0.02698
2300,0.02901
2298,0.03148
2296,0.03051
2294,0.03073
2292,0.02896
2290,0.03104
2288,0.03160
2286,0.03329
2284,0.03333
2282,0.03198
2280,0.02665
2278,0.03048
2276,0.02752
2274,0.02973
2272,0.03132
2270,0.02836
2268,0.02779
2266,0.02664
2264,0.03401
2262,0.03206
2260,0.02877
2258,0.02754
2256,0.02861
2254,0.02684
2252,0.02955
2250,0.02828
2248,0.03230
2246,0.03335
2244,0.02989
2242,0.02841
2240,0.02912
2238,0.03352
2236,0.02622
2234,0.02910
2232,0.02980
2230,0.02884
2228,0.03109
2226,0.02747
2224,0.03271
2222,0.03147
2220,0.02965
2218,0.02841
2216,0.03225
2214,0.03006
2212,0.02873
2210,0.03305
2208,0.03163
2206,0.03065
2204,0.02830
2202,0.02895
2200,0.02634
2198,0.02646
2196,0.02681
2194,0.03321
2192,0.03124
2190,0.03308
2188,0.03003
2186,0.03359
2184,0.03365
2182,0.03080
2180,0.02713
2178,0.02674
2176,0.02920
2174,0.02649
2172,0.02746
2170,0.02667
2168,0.02708
2166,0.03303
2164,0.02984
2162,0.03067
2160,0.03316
2158,0.03041
2156,0.02978
2154,0.02768
2152,0.02984
2150,0.03069
2148,0.02848
2146,0.03232
2144,0.02901
2142,0.02687
2140,0.03305
2138,0.03362
2136,0.02891
2134,0.03182
2132,0.03164
2130,0.02976
2128,0.02751
2126,0.03149
2124,0.03311
2122,0.02568
2120,0.03093
2118,0.03032
2116,0.03094
2114,0.03289
2112,0.02958
2110,0.03317
2108,0.03282
2106,0.03256
2104,0.02873
2102,0.02583
2100,0.02771
2098,0.03291
2096,0.02994
2094,0.02618
2092,0.02794
2090,0.02621
2088,0.03022
2086,0.03219
2084,0.02997
2082,0.02833
2080,0.02732
2078,0.03085
2076,0.02743
2074,0.02611
2072,0.02990
2070,0.02624
2068,0.02809
2066,0.02754
2064,0.03319
2062,0.03067
2060,0.02832
2058,0.02802
2056,0.02675
2054,0.02928
2052,0.02881
2050,0.02775
2048,0.03095
2046,0.02595
2044,0.03297
2042,0.02928
2040,0.03276
2038,0.03292
2036,0.02785
2034,0.02658
2032,0.02962
2030,0.02796
2028,0.02898
2026,0.03052
2024,0.03180
2022,0.02550
2020,0.03299
2018,0.02602
2016,0.02806
2014,0.02557
2012,0.02744
2010,0.02997
2008,0.02513
2006,0.03094
2004,0.02562
2002,0.02898
2000,0.02568
1998,0.02838
1996,0.03182
1994,0.02621
1992,0.02735
1990,0.03220
1988,0.02884
1986,0.02828
1984,0.03160
1982,0.02637
1980,0.02525
1978,0.02945
1976,0.02882
1974,0.02708
1972,0.02604
1970,0.02819
1968,0.03242
1966,0.02605
1964,0.03238
1962,0.02527
1960,0.02863
1958,0.02469
1956,0.02597
1954,0.02643
1952,0.03036
1950,0.02710
1948,0.03171
1946,0.02689
1944,0.02607
1942,0.03029
1940,0.02631
1938,0.02868
1936,0.03201
1934,0.02746
1932,0.03039
1930,0.03197
1928,0.02658
1926,0.02671
1924,0.02778
1922,0.03161
1920,0.02749
1918,0.02506
1916,0.02958
1914,0.02783
1912,0.03016
1910,0.03223
1908,0.02667
1906,0.03040
1904,0.03219
1902,0.03189
1900,0.03224
1898,0.02924
1896,0.02638
1894,0.02696
1892,0.02596
1890,0.02673
1888,0.03097
1886,0.02865
1884,0.02950
1882,0.02869
1880,0.02779
1878,0.02775
1876,0.02488
1874,0.02933
1872,0.02483
1870,0.02793
1868,0.02946
1866,0.02714
1864,0.02992
1862,0.03157
1860,0.02699
1858,0.03096
1856,0.02815
1854,0.02981
1852,0.02454
1850,0.02529
1848,0.02567
1846,0.02740
1844,0.02676
1842,0.02595
1840,0.02439
1838,0.03002
1836,0.02527
1834,0.03135
1832,0.02633
1830,0.02863
1828,0.03064
1826,0.02822
1824,0.02425
1822,0.02457
1820,0.02468
1818,0.02931
1816,0.02498
1814,0.02993
1812,0.02465
1810,0.02576
1808,0.02642
1806,0.02690
1804,0.02905
1802,0.02769
1800,0.03048
1798,0.02466
1796,0.02447
1794,0.03171
1792,0.02482
1790,0.02556
1788,0.02739
1786,0.02895
1784,0.02809
1782,0.02712
1780,0.02452
1778,0.02465
1776,0.03148
1774,0.02820
1772,0.02988
1770,0.03501
1768,0.03164
1766,0.03376
1764,0.03801
1762,0.04390
1760,0.04650
1758,0.05225
1756,0.06022
1754,0.06861
1752,0.07582
1750,0.08688
1748,0.09457
1746,0.10238
1744,0.11003
1742,0.11486
1740,0.11765
1738,0.12544
1736,0.12473
1734,0.13074
1732,0.12854
1730,0.12113
1728,0.11846
1726,0.11154
1724,0.10317
1722,0.09255
1720,0.08124
1718,0.07148
1716,0.06437
1714,0.05734
1712,0.05007
1710,0.05144
1708,0.04662
1706,0.04012
1704,0.03311
1702,0.03373
1700,0.03290
1698,0.03247
1696,0.02965
1694,0.03339
1692,0.02682
1690,0.02866
1688,0.03466
1686,0.03134
1684,0.03437
1682,0.03359
1680,0.03476
1678,0.03835
1676,0.04176
1674,0.04137
1672,0.05147
1670,0.05266
1668,0.06003
1666,0.05950
1664,0.07278
1662,0.07125
1660,0.08516
1658,0.08671
1656,0.09766
1654,0.10678
1652,0.11098
1650,0.12087
1648,0.12774
1646,0.13181
1644,0.13450
1642,0.14026
1640,0.14310
1638,0.14678
1636,0.14280
1634,0.14654
1632,0.14688
1630,0.14306
1628,0.14163
1626,0.13174
1624,0.12995
1622,0.12283
1620,0.11648
1618,0.11156
1616,0.10342
1614,0.09200
1612,0.09265
1610,0.08413
1608,0.07313
1606,0.06899
1604,0.05981
1602,0.06047
1600,0.05270
1598,0.04590
1596,0.04378
1594,0.04448
1592,0.03799
1590,0.04009
1588,0.03159
1586,0.03140
1584,0.03231
1582,0.02762
1580,0.03028
1578,0.02766
1576,0.02658
1574,0.03026
1572,0.02849
1570,0.02503
1568,0.02487
1566,0.03031
1564,0.02503
1562,0.02520
1560,0.02550
1558,0.02333
1556,0.02838
1554,0.03034
1552,0.02299
1550,0.02552
1548,0.02929
1546,0.02952
1544,0.02598
1542,0.02260
1540,0.02298
1538,0.02876
1536,0.02481
1534,0.02528
1532,0.03170
1530,0.03151
1528,0.03678
1526,0.03870
1524,0.03926
1522,0.05015
1520,0.05608
1518,0.06377
1516,0.07277
1514,0.07245
1512,0.07772
1510,0.08879
1508,0.08279
1506,0.08652
1504,0.08492
1502,0.07428
1500,0.06861
1498,0.05958
1496,0.05655
1494,0.04797
1492,0.04268
1490,0.04036
1488,0.03559
1486,0.03045
1484,0.03127
1482,0.02892
1480,0.02925
1478,0.02708
1476,0.02365
1474,0.02903
1472,0.02534
1470,0.02742
1468,0.02524
1466,0.02943
1464,0.02575
1462,0.02927
1460,0.03001
1458,0.03112
1456,0.03749
1454,0.03835
1452,0.04930
1450,0.05570
1448,0.06204
1446,0.07525
1444,0.08155
1442,0.08958
1440,0.10254
1438,0.11731
1436,0.12788
1434,0.13826
1432,0.14865
1430,0.15694
1428,0.16281
1426,0.16568
1424,0.16419
1422,0.16240
1420,0.15779
1418,0.14970
1416,0.13615
1414,0.13052
1412,0.11851
1410,0.10908
1408,0.09184
1406,0.08452
1404,0.07172
1402,0.07289
1400,0.06588
1398,0.06309
1396,0.06728
1394,0.06928
1392,0.07077
1390,0.08635
1388,0.09159
1386,0.11210
1384,0.12087
1382,0.14109
1380,0.15567
1378,0.16496
1376,0.17626
1374,0.18072
1372,0.18725
1370,0.18335
1368,0.17812
1366,0.16940
1364,0.15615
1362,0.13975
1360,0.12088
1358,0.10885
1356,0.09298
1354,0.07794
1352,0.06672
1350,0.05146
1348,0.04673
1346,0.04071
1344,0.03788
1342,0.03273
1340,0.03984
1338,0.03885
1336,0.04346
1334,0.04866
1332,0.05595
1330,0.07004
1328,0.07931
1326,0.09060
1324,0.10899
1322,0.11491
1320,0.12669
1318,0.13404
1316,0.13830
1314,0.13182
1312,0.12522
1310,0.11658
1308,0.10404
1306,0.08814
1304,0.07750
1302,0.06612
1300,0.05506
1298,0.04810
1296,0.04367
1294,0.03209
1292,0.03389
1290,0.03191
1288,0.02713
1286,0.03010
1284,0.02993
1282,0.03229
1280,0.03311
1278,0.03283
1276,0.03958
1274,0.04062
1272,0.04419
1270,0.05007
1268,0.05475
1266,0.06948
1264,0.07349
1262,0.08543
1260,0.09562
1258,0.11221
1256,0.11682
1254,0.13030
1252,0.13648
1250,0.14520
1248,0.15294
1246,0.15834
1244,0.15327
1242,0.14826
1240,0.14602
1238,0.14092
1236,0.12987
1234,0.11614
1232,0.11228
1230,0.10065
1228,0.08851
1226,0.07743
1224,0.06543
1222,0.05640
1220,0.05144
1218,0.04729
1216,0.03825
1214,0.03227
1212,0.03238
1210,0.03109
1208,0.03157
1206,0.02470
1204,0.02349
1202,0.02786
1200,0.02424
1198,0.02488
1196,0.02813
1194,0.02614
1192,0.03275
1190,0.03866
1188,0.04678
1186,0.05222
1184,0.06649
1182,0.08015
1180,0.09843
1178,0.12148
1176,0.14936
1174,0.17410
1172,0.20274
1170,0.23404
1168,0.26815
1166,0.28513
1164,0.31043
1162,0.32173
1160,0.32233
1158,0.32110
1156,0.30788
1154,0.29282
1152,0.26843
1150,0.23560
1148,0.20287
1146,0.17514
1144,0.14734
1142,0.12597
1140,0.10110
1138,0.09017
1136,0.07688
1134,0.06832
1132,0.06625
1130,0.07139
1128,0.08593
1126,0.09785
1124,0.11516
1122,0.14274
1120,0.17194
1118,0.20608
1116,0.23447
1114,0.27457
1112,0.29973
1110,0.32987
1108,0.35652
1106,0.37662
1104,0.38288
1102,0.38971
1100,0.39278
1098,0.39147
1096,0.38058
1094,0.37987
1092,0.37358
1090,0.37441
1088,0.37675
1086,0.38416
1084,0.40606
1082,0.42751
1080,0.45223
1078,0.47820
1076,0.51860
1074,0.55216
1072,0.58506
1070,0.62283
1068,0.66223
1066,0.69450
1064,0.73146
1062,0.75823
1060,0.79241
1058,0.82508
1056,0.85638
1054,0.89052
1052,0.92842
1050,0.96928
1048,1.01038
1046,1.06036
1044,1.11450
1042,1.16800
1040,1.22029
1038,1.25709
1036,1.28800
1034,1.30325
1032,1.29952
1030,1.27051
1028,1.21514
1026,1.14512
1024,1.05548
1022,0.95150
1020,0.83189
1018,0.72043
1016,0.61274
1014,0.50539
1012,0.41163
1010,0.32427
1008,0.25937
1006,0.19911
1004,0.15708
1002,0.11795
1000,0.09157
998,0.07590
996,0.05843
994,0.04746
992,0.04515
990,0.03823
988,0.02889
986,0.02943
984,0.03157
982,0.02268
980,0.02774
978,0.02427
976,0.02075
974,0.02200
972,0.02604
970,0.02668
968,0.02176
966,0.02491
964,0.02409
962,0.02599
960,0.02494
958,0.01926
956,0.02300
954,0.02512
952,0.01968
950,0.02062
948,0.02232
946,0.02475
944,0.02461
942,0.02396
940,0.02425
938,0.02212
936,0.02612
934,0.02264
932,0.02318
930,0.02300
928,0.02202
926,0.02788
924,0.02752
922,0.03063
920,0.03624
918,0.04230
916,0.04499
914,0.05603
912,0.07060
910,0.08262
908,0.10260
906,0.11833
904,0.13482
902,0.14840
900,0.15778
898,0.16217
896,0.16078
894,0.15455
892,0.14997
890,0.13244
888,0.11268
886,0.09645
884,0.08591
882,0.07106
880,0.05715
878,0.04927
876,0.03422
874,0.03196
872,0.02960
870,0.02238
868,0.02217
866,0.02763
864,0.02253
862,0.02290
860,0.02270
858,0.02100
856,0.02469
854,0.02515
852,0.02477
850,0.02073
848,0.02472
846,0.02611
844,0.02295
842,0.01959
840,0.02184
838,0.02449
836,0.01903
834,0.02064
832,0.02082
830,0.02565
828,0.01857
826,0.01873
824,0.02431
822,0.01906
820,0.02601
818,0.02510
816,0.02057
814,0.02274
812,0.02310
810,0.01960
808,0.02477
806,0.02050
804,0.02181
802,0.02153
800,0.01861
798,0.02016
796,0.02171
794,0.02422
792,0.01871
790,0.02278
788,0.02313
786,0.02050
784,0.01855
782,0.02317
780,0.02592
778,0.02020
776,0.02246
774,0.01965
772,0.02539
770,0.01879
768,0.02436
766,0.02128
764,0.01904
762,0.02223
760,0.02588
758,0.02677
756,0.02369
754,0.01932
752,0.02246
750,0.02290
748,0.02468
746,0.02647
744,0.02404
742,0.02897
740,0.02875
738,0.02813
736,0.02698
734,0.03103
732,0.03410
730,0.02995
728,0.03177
726,0.03614
724,0.03739
722,0.03567
720,0.04306
718,0.03877
716,0.04709
714,0.04899
712,0.05483
710,0.05338
708,0.05890
706,0.05943
704,0.06503
702,0.06534
700,0.07100
698,0.07748
696,0.07877
694,0.08263
692,0.09076
690,0.09428
688,0.09258
686,0.09639
684,0.10282
682,0.10712
680,0.11070
678,0.11262
676,0.11414
674,0.11390
672,0.11777
670,0.12312
668,0.12159
666,0.11758
664,0.11868
662,0.11764
660,0.12146
658,0.11936
656,0.11762
654,0.11292
652,0.11427
650,0.11363
648,0.10287
646,0.10465
644,0.10020
642,0.09947
640,0.08991
638,0.09047
636,0.08696
634,0.07816
632,0.07746
630,0.07414
628,0.06979
626,0.06376
624,0.06146
622,0.05956
620,0.05763
618,0.04847
616,0.04587
614,0.04473
612,0.04523
610,0.04188
608,0.03895
606,0.03605
604,0.03284
602,0.03332
600,0.03383
598,0.03298
596,0.02913
594,0.02425
592,0.02959
590,0.02296
588,0.02262
586,0.02379
584,0.02348
582,0.02069
580,0.02137
578,0.02222
576,0.01886
574,0.01974
572,0.02225
570,0.02370
568,0.02328
566,0.02257
564,0.02149
562,0.02121
560,0.02149
558,0.02124
556,0.02037
554,0.02300
552,0.02202
550,0.01887
548,0.02134
546,0.01764
544,0.02194
542,0.02406
540,0.02056
538,0.02279
536,0.02454
534,0.02432
532,0.02033
530,0.02091
528,0.02239
526,0.01882
524,0.02308
522,0.01899
520,0.02063
518,0.02437
516,0.01850
514,0.02337
512,0.01694
510,0.01890
508,0.01748
506,0.01889
504,0.01683
502,0.02051
500,0.02051
498,0.01939
496,0.02097
494,0.02221
492,0.01805
490,0.01869
488,0.01911
486,0.01648
484,0.01862
482,0.01727
480,0.01919
478,0.01779
476,0.02213
474,0.02166
472,0.02234
470,0.01716
468,0.01820
466,0.01971
464,0.02435
462,0.02093
460,0.01892
458,0.01692
456,0.02223
454,0.02389
452,0.01784
450,0.02083
448,0.02247
446,0.01677
444,0.01678
442,0.02273
440,0.01774
438,0.01841
